branch,shift_sessions,log_loss,brier_score,roc_auc,accuracy,logloss_improvement_vs_baseline,brier_improvement_vs_baseline
cycle,163,0.6941773314044501,0.2505270518776609,0.4869343027237764,0.5089058524173028,-0.0016923443604064,-0.0008536351333605
cycle,164,0.6928859349037031,0.2498720689317754,0.5005005005005005,0.5267175572519084,-0.0004009478596593,-0.000198652187475
cycle,165,0.691943151482481,0.249410465131943,0.5020810283968179,0.5241730279898219,0.0005418355615627,0.0002629516123573
cycle,166,0.692757856998536,0.2498150667385692,0.4952320741794426,0.5063613231552163,-0.0002728699544922,-0.0001416499942688
cycle,167,0.6930284778614229,0.2499459581750485,0.4940466782572045,0.5114503816793893,-0.0005434908173791,-0.0002725414307481
cycle,168,0.6939369221604036,0.2503862556752171,0.4893841209630683,0.5089058524173028,-0.0014519351163598,-0.0007128389309166
cycle,169,0.6941801922274407,0.2505131132592154,0.4883831199620674,0.5216284987277354,-0.0016952051833969,-0.0008396965149149
cycle,170,0.69385443012625,0.2503433743623014,0.4915441757547021,0.5190839694656488,-0.0013694430822063,-0.0006699576180009
cycle,171,0.6957227275565236,0.2512813619459342,0.4763974500816606,0.5114503816793893,-0.0032377405124799,-0.0016079452016338
cycle,172,0.6954020299869982,0.2511105293224296,0.4845635108793004,0.5190839694656488,-0.0029170429429544,-0.0014371125781291
cycle,173,0.691853296712121,0.2493578263793004,0.504451820241294,0.5292620865139949,0.0006316903319226,0.000315590365
cycle,174,0.6914161706531526,0.2491369808626916,0.5044254781096886,0.544529262086514,0.001068816390891,0.0005364358816087
cycle,175,0.6915800792254696,0.2492057644248742,0.5124334861176967,0.544529262086514,0.0009049078185741,0.0004676523194261
cycle,176,0.6927125413880351,0.2497782475959833,0.5025551867657131,0.5597964376590331,-0.0002275543439913,-0.0001048308516829
cycle,177,0.6928495936654019,0.2498490503432438,0.5015015015015015,0.5368956743002544,-0.0003646066213581,-0.0001756335989434
cycle,178,0.6917034687969027,0.249291289534383,0.5047942679521626,0.5216284987277354,0.000781518247141,0.0003821272099174
cycle,179,0.6947938182014228,0.2508129335799445,0.4888572783309625,0.5343511450381679,-0.0023088311573791,-0.0011395168356441
cycle,180,0.6938907382433684,0.2503642798767546,0.4888309361993573,0.539440203562341,-0.0014057511993247,-0.0006908631324541
cycle,181,0.697154665498352,0.2519977450651128,0.4655181497286761,0.5190839694656488,-0.0046696784543083,-0.0023243283208123
cycle,182,0.6958634892950041,0.2513568269051658,0.4764237922132659,0.5216284987277354,-0.0033785022509603,-0.0016834101608654
cycle,183,0.6942146921508074,0.2505437256895031,0.4910436752542015,0.5190839694656488,-0.0017297051067637,-0.0008703089452027
cycle,184,0.695277601673051,0.2510821461437002,0.481902955587166,0.5139949109414759,-0.0027926146290072,-0.0014087293993997
cycle,185,0.692862148033812,0.2498632400032494,0.4992624203150518,0.5089058524173028,-0.0003771609897682,-0.000189823258949
cycle,186,0.692958891370714,0.249904540434027,0.5011063695274222,0.5368956743002544,-0.0004739043266702,-0.0002311236897266
cycle,187,0.6912705247226818,0.249066785711802,0.5075865339023234,0.5368956743002544,0.0012144623213619,0.0006066310324984
cycle,188,0.6891007284340817,0.248001732124469,0.5200727042832307,0.5470737913486005,0.003384258609962,0.0016716846198313
cycle,189,0.6901477606591672,0.248516569962222,0.5094568252462989,0.5343511450381679,0.0023372263848765,0.0011568467820784
cycle,190,0.6911014324517645,0.2489814060234495,0.5067699278225595,0.5368956743002544,0.0013835545922792,0.0006920107208509
cycle,191,0.6916877687263477,0.2492669603391287,0.5043991359780833,0.549618320610687,0.0007972183176959,0.0004064564051717
cycle,192,0.6901374579821529,0.2485087764633134,0.5113007744586692,0.544529262086514,0.0023475290618908,0.0011646402809869
cycle,193,0.6910337823020722,0.248962532419961,0.5068752963489807,0.5470737913486005,0.0014512047419714,0.0007108843243393
cycle,194,0.6914580327083625,0.2491786714888322,0.5035561877667141,0.539440203562341,0.0010269543356812,0.0004947452554681
cycle,195,0.6924667374845771,0.2496746207238912,0.5038986354775828,0.5165394402035624,1.8249559466609888e-05,-1.2039795908025397e-06
cycle,196,0.6912071005491831,0.2490438856795539,0.5107475896949581,0.5318066157760815,0.0012778864948606,0.0006295310647465
cycle,197,0.6914083419203599,0.2491442958879612,0.5131183815394342,0.544529262086514,0.0010766451236837,0.0005291208563392
cycle,198,0.6915754346518674,0.2492109948307369,0.5129603287498025,0.5419847328244275,0.0009095523921762,0.0004624219135635
cycle,199,0.6923724123323314,0.2496166801321515,0.498998998998999,0.5267175572519084,0.0001125747117123,5.6736612148916565e-05
cycle,200,0.6924010057899278,0.2496474134569285,0.4968389442073652,0.539440203562341,8.398125411590573e-05,2.600328737190072e-05
cycle,201,0.6960739468807617,0.251446302961348,0.4776091881355039,0.5063613231552163,-0.003588959836718,-0.0017728862170476
cycle,202,0.695932847686436,0.2513838833705121,0.4766345292661083,0.5114503816793893,-0.0034478606423923,-0.0017104666262116
cycle,203,0.6944179295999185,0.2506351612707823,0.4864601443548813,0.5267175572519084,-0.0019329425558748,-0.0009617445264819
cycle,204,0.6947532200302987,0.2507972157897235,0.483983983983984,0.5063613231552163,-0.002268232986255,-0.001123799045423
cycle,205,0.6958549906986968,0.2513558049668692,0.4798746114535588,0.5063613231552163,-0.0033700036546531,-0.0016823882225687
cycle,206,0.6933611944655438,0.2501152536546291,0.4942574153100469,0.5165394402035624,-0.0008762074215,-0.0004418369103287
cycle,207,0.6936504594201571,0.2502561409093065,0.4949423107317844,0.5139949109414759,-0.0011654723761134,-0.000582724165006
cycle,208,0.6914994788201261,0.2491762187682389,0.5074811653759023,0.544529262086514,0.0009855082239176,0.0004971979760614
cycle,209,0.6911876389266086,0.2490170387323239,0.5056899004267426,0.5470737913486005,0.001297348117435,0.0006563780119764
cycle,210,0.691736631463576,0.2492959542898987,0.5009483167377904,0.5343511450381679,0.0007483555804677,0.0003774624544016
cycle,211,0.691129744559774,0.2490011950776215,0.4983141035772614,0.5292620865139949,0.0013552424842696,0.0006722216666789
cycle,212,0.6921317866752635,0.2494900647960079,0.4988409462093672,0.5267175572519084,0.0003532003687801,0.0001833519482924
cycle,213,0.692071820657061,0.2494574558989534,0.502634213160529,0.5343511450381679,0.0004131663869827,0.0002159608453469
cycle,214,0.6917509860884223,0.2493052600541953,0.5029766608713977,0.5267175572519084,0.0007340009556213,0.0003681566901051
cycle,215,0.6918729915881402,0.2493728299765498,0.4981823929192351,0.5267175572519084,0.0006119954559035,0.0003005867677506
cycle,216,0.6908109195700264,0.248848031933917,0.5072177440598493,0.544529262086514,0.0016740674740173,0.0008253848103833
